,Unnamed: 0,Unnamed: 0.1,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Date,compound,Month,Clean Tweet,locat,lat,long
28,476,476,1372235139732885508,"What Legacies Are All About https://t.co/3YVW85GQLx 
Jackson Mayor Demands Help After Month-Long Water Crisis Amid Pandemic, Racism, Broken Infrastructure https://t.co/D0rIYPgrNR via @democracynow",colltales,"New York, NY",0,0,0,0,2021-03-17,-0.8625,3,what legacies are all about jackson mayor demands help after month long water crisis amid pandemic racism broken infrastructure via democracynow,"New York, NY",40.7127281,-74.0060152
29,485,485,1372221157336834056,"We are seeing what happened in Flint, Mi but on a larger scale. Jackson Mayor Demands Help After Month-Long Water Crisis Amid Pandemic, Racism, Broken Infrastructure | Democracy Now! https://t.co/YNs7baeTbS",SpearsDwight,"New York, NY",0,0,0,0,2021-03-17,-0.9348,3,we are seeing what happened in flint mi but on a larger scale jackson mayor demands help after month long water crisis amid pandemic racism broken infrastructure democracy now ,"New York, NY",40.7127281,-74.0060152
30,490,490,1372213888763199492,"Mayor @ChokweALumumba says state leaders don't see Jackson's water crisis as a ""shared problem"" and have refused to help, even after a month without safe drinking water in the majority-Black city. https://t.co/9ZQMyvCWOl https://t.co/yZxQ6qRoLC",democracynow,"New York, NY",5,87,110,7,2021-03-17,-0.7435,3,mayor chokwealumumba says state leaders don t see jackson s water crisis as a shared problem and have refused to help even after a month without safe drinking water in the majority black city ,"New York, NY",40.7127281,-74.0060152
31,511,511,1372184599036637193,"Jackson Mayor Demands Help After Month-Long Water Crisis Amid Pandemic, Racism, Broken Infrastructure https://t.co/Cgzy5uV1p0",democracynow,"New York, NY",3,47,78,3,2021-03-17,-0.8625,3,jackson mayor demands help after month long water crisis amid pandemic racism broken infrastructure ,"New York, NY",40.7127281,-74.0060152
32,536,536,1371853768866856967,"CALL OUT: Normally, I would've been on first plane to Jackson, Mississippi to cover the water crisis there (but trying not to get COVID twice).

VERY INTERESTED in interviewing folks who are on the ground there now struggling. Please DM me or email at info at status coup dot com",JordanChariton,"New York, NY",4,65,159,0,2021-03-16,0.5978,3,call out normally i would ve been on first plane to jackson mississippi to cover the water crisis there but trying not to get covid twice very interested in interviewing folks who are on the ground there now struggling please dm me or email at info at status coup dot com,"New York, NY",40.7127281,-74.0060152
33,605,605,1371468656929091584,"Jackson, Mississippi is in its fourth week of a water crisis. Let's call this what it is: environmental racism. https://t.co/gF8RfewuvD",NYRenews,"New York, NY",0,6,8,0,2021-03-15,-0.8481,3,jackson mississippi is in its fourth week of a water crisis let s call this what it is environmental racism ,"New York, NY",40.7127281,-74.0060152
34,607,607,1371457614052200453,"The continuing water crisis in Jackson, Mississippi, is the continuing crisis of white supremacy.  https://t.co/FEL2W28r29",jacremes,"New York, NY",0,5,3,0,2021-03-15,-0.8402,3,the continuing water crisis in jackson mississippi is the continuing crisis of white supremacy ,"New York, NY",40.7127281,-74.0060152
35,677,677,1371125895369519104,Jackson’s water crisis is a moral and ethical tragedy https://t.co/EzYyOcsAkB,Dizzedcom,"New York, NY",0,0,0,0,2021-03-14,-0.7351,3,jackson s water crisis is a moral and ethical tragedy ,"New York, NY",40.7127281,-74.0060152
36,703,703,1370950426548432900,"Next time, 'it will be worse': Jackson, #Mississippi, water crisis is a warning, residents say https://t.co/uPoONgTAAi",moughthere,"New York, NY",0,0,1,0,2021-03-14,-0.8625,3,next time it will be worse jackson mississippi water crisis is a warning residents say ,"New York, NY",40.7127281,-74.0060152
37,724,724,1370838356628811785,The Jackson Water Crisis Is Far From Over https://t.co/qtRNPHAeZw,Comanche980x,"New York, NY",0,1,0,0,2021-03-13,-0.6249,3,the jackson water crisis is far from over ,"New York, NY",40.7127281,-74.0060152
38,741,741,1370804628653277184,"“You Can’t Bathe. You Can’t Wash.” Water Crisis Hobbles Jackson, Miss., for Weeks https://t.co/YNTTRMLlgD",AndrewGiambrone,"New York, NY",0,0,0,0,2021-03-13,-0.6908,3, you can t bathe you can t wash water crisis hobbles jackson miss for weeks ,"New York, NY",40.7127281,-74.0060152
39,772,772,1370752764096172032,"‘You Can’t Bathe. You Can’t Wash.’ Water Crisis Hobbles Jackson, Miss., for Weeks https://t.co/P6NxhZxCev by @RichardFausset 

Time for infrastructure week/month/year/decade. 
Many more cities have water systems overdue for replacement.",hari,"New York, NY",2,9,7,0,2021-03-13,-0.6908,3, you can t bathe you can t wash water crisis hobbles jackson miss for weeks by richardfausset time for infrastructure week month year decade many more cities have water systems overdue for replacement ,"New York, NY",40.7127281,-74.0060152
40,831,831,1370393168491991043,"Jackson, #Mississippi is facing a water crisis after the winter storm hit weeks ago, and thousands are without drinking water. Here's how to help: https://t.co/kFZbTIREEl",bustle,"New York, NY",0,2,3,1,2021-03-12,-0.34,3,jackson mississippi is facing a water crisis after the winter storm hit weeks ago and thousands are without drinking water here s how to help ,"New York, NY",40.7127281,-74.0060152
41,901,901,1369836615842021378,"This is neglect.

""That dignity for which Jacksonians are asking includes clear drinking water, pipes w/o lead &amp; toilets that flush for everyone, regardless of race.""

""Racism caused the water crisis in Jackson, MS as much as weather did"" 
https://t.co/JzAA4fvD6Z @NBCNewsTHINK",nsedef,"New York, NY",0,0,1,0,2021-03-11,-0.7845,3,this is neglect that dignity for which jacksonians are asking includes clear drinking water pipes w o lead amp toilets that flush for everyone regardless of race racism caused the water crisis in jackson ms as much as weather did nbcnewsthink,"New York, NY",40.7127281,-74.0060152
42,949,949,1369546753377067011,VisuNews Podcast: Jackson’s Water Crisis with Laurie Bertram Roberts https://t.co/Rz4bjQnkfg via @VisuNewsUSA,zdroberts,"New York, NY",0,1,0,0,2021-03-10,-0.6249,3,visunews podcast jackson s water crisis with laurie bertram roberts via visunewsusa,"New York, NY",40.7127281,-74.0060152
43,956,956,1369503849774526473,"One of the stories I have been working on is the water crisis in Jackson, MS the town has been without drinking water for over a month.",RobsDiziWorld,"New York, NY",0,0,1,0,2021-03-10,-0.6249,3,one of the stories i have been working on is the water crisis in jackson ms the town has been without drinking water for over a month ,"New York, NY",40.7127281,-74.0060152
44,959,959,1369493714729463810,"Jackson water crisis exposes water inequities: It’s time to invest in healthy rivers and clean water for all.

https://t.co/NaJRRod1YQ

@americanrivers #ClimateCrisis #ClimateEmergency #ClimateChange #Water #Rivers #CleanWater #Mississippi #RunningWater #Infrastructure #BIPOC",activist360_co,"New York, NY",0,7,6,0,2021-03-10,-0.0516,3,jackson water crisis exposes water inequities it s time to invest in healthy rivers and clean water for all americanrivers climatecrisis climateemergency climatechange water rivers cleanwater mississippi runningwater infrastructure bipoc,"New York, NY",40.7127281,-74.0060152
45,980,980,1369425190908747778,"Jackson water crisis exposes water inequities: American Rivers https://t.co/wGI671yYDM

MORE w/ EcoSearch: https://t.co/2GWkWY4NBz",ecobearwitness,"New York, NY",0,0,0,0,2021-03-09,-0.6808,3,jackson water crisis exposes water inequities american rivers more w ecosearch ,"New York, NY",40.7127281,-74.0060152
46,1022,1022,1369291032958033923,"@WLBT People wait in line to pick up cases of water during the municipal water crisis brought after extreme cold weather in mid-February in Jackson, Mississippi, on Monday. 

📷 Jonathan Ernst / Reuters https://t.co/SEh3lAgpmC",NBCNews,"New York, NY",3,51,114,4,2021-03-09,-0.6249,3, wlbt people wait in line to pick up cases of water during the municipal water crisis brought after extreme cold weather in mid february in jackson mississippi on monday jonathan ernst reuters ,"New York, NY",40.7127281,-74.0060152
47,1024,1024,1369284236910428161,"I just started seeing news about the water crisis in Jackson last night. It’s been going on for WEEKS. Why isn’t it a bigger story? (Hint: racism)

“You’re Not Supposed To Care About Mississippi” by @DavidDTSS
https://t.co/JdyhY5Jw7S https://t.co/Vkp4AGpop1",MCSnugz,"New York, NY",0,2,10,0,2021-03-09,-0.8963,3,i just started seeing news about the water crisis in jackson last night it s been going on for weeks why isn t it a bigger story hint racism you re not supposed to care about mississippi by daviddtss ,"New York, NY",40.7127281,-74.0060152
48,1103,1103,1368841871611543552,VisuNews Podcast: Interview with Laurie Bertram Roberts on Jackson’s Water Crisis  https://t.co/Rz4bjQEVDQ via @VisuNewsUSA,zdroberts,"New York, NY",0,0,1,0,2021-03-08,-0.6249,3,visunews podcast interview with laurie bertram roberts on jackson s water crisis via visunewsusa,"New York, NY",40.7127281,-74.0060152
49,1176,1176,1368572246701338625,"I was going to make a joke about how the shower in question is similar to the water crisis in Jackson, Mississippi, but that wouldn't be right. HOWEVER, it'd be accurate to the point here. https://t.co/EgfkFuy65D",undeuxplicated,"New York, NY",0,0,0,0,2021-03-07,-0.2382,3,i was going to make a joke about how the shower in question is similar to the water crisis in jackson mississippi but that wouldn t be right however it d be accurate to the point here ,"New York, NY",40.7127281,-74.0060152
50,1201,1201,1368434136592056324,"Opinion | Jackson, Mississippi has a water crisis because our state legislature has a race problem - NBC Newsk https://t.co/p2lZzc6ekL",CobeyJ513,"New York, NY",0,0,0,0,2021-03-07,-0.7783,3,opinion jackson mississippi has a water crisis because our state legislature has a race problem nbc newsk ,"New York, NY",40.7127281,-74.0060152
51,1236,1236,1368347072802529286,"Jackson, Mississippi has a water crisis because our state legislature has a race problem

https://t.co/B4nuHTjMYT",TalkingAboutTh4,"New York, NY",0,0,1,0,2021-03-06,-0.7783,3,jackson mississippi has a water crisis because our state legislature has a race problem ,"New York, NY",40.7127281,-74.0060152
52,1241,1241,1368338123164422150,"Opinion | Donna Ladd: Jackson, Mississippi, has a water crisis because our state legislature has a race problem. https://t.co/O2YUetZL9s - @NBCNewsTHINK",NBCNews,"New York, NY",24,122,226,18,2021-03-06,-0.7783,3,opinion donna ladd jackson mississippi has a water crisis because our state legislature has a race problem nbcnewsthink,"New York, NY",40.7127281,-74.0060152
53,1249,1249,1368323908827545601,"Jackson, Mississippi has a water crisis because our state legislature has a race problem

The state's condescension to and contempt for the city's Black leaders isn't new and wasn't earned. But it is the root cause of this current disaster.

https://t.co/m1BkWmaEOP",honorverity,"New York, NY",0,0,0,0,2021-03-06,-0.9091,3,jackson mississippi has a water crisis because our state legislature has a race problem the state s condescension to and contempt for the city s black leaders isn t new and wasn t earned but it is the root cause of this current disaster ,"New York, NY",40.7127281,-74.0060152
54,1371,1371,1367859062315114497,"A look at the water crisis in Jackson, MS. 

The predominantly Black city has been without running water for more than three weeks. 

Community based journalists reporting in and for Black media, please share your coverage too! https://t.co/XDmvUTIjnU",CCMNewmarkJ,"New York, NY",0,0,0,0,2021-03-05,-0.2244,3,a look at the water crisis in jackson ms the predominantly black city has been without running water for more than three weeks community based journalists reporting in and for black media please share your coverage too ,"New York, NY",40.7127281,-74.0060152
55,1391,1391,1367812924673306624,"Jackson, MS current water crisis is heartbreaking. We must be prepared in every weather season!!",JanessaWebb,"New York, NY",1,4,37,0,2021-03-05,-0.7772,3,jackson ms current water crisis is heartbreaking we must be prepared in every weather season ,"New York, NY",40.7127281,-74.0060152
56,1402,1402,1367688268217782274,Our story tonight on the water crisis in Jackson. https://t.co/o0aRBGmx9g,JasmineLBrown,"New York, NY",0,2,11,0,2021-03-05,-0.6249,3,our story tonight on the water crisis in jackson ,"New York, NY",40.7127281,-74.0060152
57,1480,1480,1367476572459040768,"Jackson, Miss., Water Crisis Highlights Longtime Problems - NPR https://t.co/khQVWfnsjV via @GoogleNews",francesco212,"New York, NY",0,0,0,0,2021-03-04,-0.8126,3,jackson miss water crisis highlights longtime problems npr via googlenews,"New York, NY",40.7127281,-74.0060152
58,1529,1529,1367302999341678592,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/p0uJSgRGrH",RMR11Rock,"New York, NY",0,0,0,0,2021-03-04,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city ,"New York, NY",40.7127281,-74.0060152
59,1704,1704,1367134350723190784,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/7G7wJn8wNy via @nbcnews",JoanGralla,"New York, NY",0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city via nbcnews,"New York, NY",40.7127281,-74.0060152
60,1723,1723,1367116415644413953,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/m3aK41Ph63 via @nbcnews",Interneconomics,"New York, NY",0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city via nbcnews,"New York, NY",40.7127281,-74.0060152
61,1846,1846,1366872799969738756,"Jackson, Mississippi is in a post-storm water crisis, too. https://t.co/U286AWXqaQ",B52Malmet,"New York, NY",4,44,65,0,2021-03-02,-0.6249,3,jackson mississippi is in a post storm water crisis too ,"New York, NY",40.7127281,-74.0060152
62,1976,1976,1366447571816882180,"Hey all, Jackson’s coming up on two weeks of a water crisis. Here’s a list of orgs and folks on the ground we can support: https://t.co/iGyBzeTR3q",nycforabortion,"New York, NY",1,0,0,0,2021-03-01,-0.34,3,hey all jackson s coming up on two weeks of a water crisis here s a list of orgs and folks on the ground we can support ,"New York, NY",40.7127281,-74.0060152
63,2016,2016,1366138496176521218,"JACKSON, MISSISSIPPI WATER CRISIS- VO/SOT SUN0062- Nearly 2 weeks without water for some in Jackson, MS following a severe winter storm. As of Saturday there are still 10 confirmed water main breaks and 33 reported water main breaks across the city. https://t.co/DijN3OWnB3",cbsnewspath,"New York, NY",1,23,19,1,2021-02-28,-0.8143,2,jackson mississippi water crisis vo sot  nearly  weeks without water for some in jackson ms following a severe winter storm as of saturday there are still  confirmed water main breaks and  reported water main breaks across the city ,"New York, NY",40.7127281,-74.0060152
64,2041,2041,1366016095019298821,@jerryspurbeck We can’t do more than one thing at a time ?  I’ve donated to Flint’s water crisis since the beginning. The people of Jackson need water too.  Don’t be selfish.,tnsdine,"New York, NY",1,1,1,0,2021-02-28,-0.802,2, jerryspurbeck we can t do more than one thing at a time i ve donated to flint s water crisis since the beginning the people of jackson need water too don t be selfish ,"New York, NY",40.7127281,-74.0060152
65,2045,2045,1365944098281168901,"@BennieGThompson Help needed 
Thank you
Water crisis Day 10: City of Jackson announces new main breaks, water distribution Friday https://t.co/qLNxtymsOb via @clarionledger",profprioleau,"New York, NY",0,0,0,0,2021-02-28,0.0258,2, benniegthompson help needed thank you water crisis day  city of jackson announces new main breaks water distribution friday via clarionledger,"New York, NY",40.7127281,-74.0060152
66,2066,2066,1365798085620809731,"City of Jackson water crisis: Latest on shortages, distribution sites https://t.co/gAaFvFLAfF",EdwardJFarrell1,"New York, NY",0,0,0,0,2021-02-27,-0.6908,2,city of jackson water crisis latest on shortages distribution sites ,"New York, NY",40.7127281,-74.0060152
67,19,19,1392568168325976068,"40,000 people in Jackson were left without water access during February’s storms, but for many Black residents the problem was nothing new. The decaying water system is the product of decades of environmental racism and divestment. https://t.co/pkEBmZ75Yg",TMI_LDF,"New York, NY",1,3,3,0,2021-05-12,-0.8081,5,  people in jackson were left without water access during february s storms but for many black residents the problem was nothing new the decaying water system is the product of decades of environmental racism and divestment ,"New York, NY",40.7127281,-74.0060152
68,37,37,1387574101074583555,"Via @BuzzFeed: In Jackson, Mississippi, You Can Go Into Debt Trying To Take A Shower

""Years of neglect of the water system had already brought poor service &amp; outrageous bills. In the face of a changing climate, the problems can only get worse.""

https://t.co/ISezwGN88G",democracyatwrk,"New York, NY",0,3,7,0,2021-04-29,-0.9468,4,via buzzfeed in jackson mississippi you can go into debt trying to take a shower years of neglect of the water system had already brought poor service amp outrageous bills in the face of a changing climate the problems can only get worse ,"New York, NY",40.7127281,-74.0060152
69,48,48,1386689999517667337,"When Jackson, Mississippi’s water treatment plant froze in this year’s atypical winter storm, it left 60%-70% of residents without water at one point, says the city’s public works director. The city’s mayor says the problem is “decades of neglect.” https://t.co/OzEMZRYTMV https://t.co/hgqG6tBk0C",60Minutes,"New York, NY",3,24,38,0,2021-04-26,-0.4019,4,when jackson mississippi s water treatment plant froze in this year s atypical winter storm it left   of residents without water at one point says the city s public works director the city s mayor says the problem is decades of neglect ,"New York, NY",40.7127281,-74.0060152
70,82,82,1384354050301382656,"This is not the first time there has been a water problem in Jackson. Aging infrastructure of the city’s water pipes, changes in weather patterns and lack of resources, have contributed to inconsistent access to clean water for decades. https://t.co/YMzcxVO0lN",YahooNews,"New York, NY",0,6,10,0,2021-04-20,-0.3182,4,this is not the first time there has been a water problem in jackson aging infrastructure of the city s water pipes changes in weather patterns and lack of resources have contributed to inconsistent access to clean water for decades ,"New York, NY",40.7127281,-74.0060152
71,166,166,1372161872590471174,"Jackson, Mississippi, has gone more than a month without safe drinking water after winter storms disrupted the city's aging infrastructure. Mayor @ChokweALumumba says state leaders have refused to see it as a ""shared problem"" and left the city to deal with the crisis by itself. https://t.co/fhquivBbPt",democracynow,"New York, NY",6,123,150,8,2021-03-17,-0.8404,3,jackson mississippi has gone more than a month without safe drinking water after winter storms disrupted the city s aging infrastructure mayor chokwealumumba says state leaders have refused to see it as a shared problem and left the city to deal with the crisis by itself ,"New York, NY",40.7127281,-74.0060152
72,192,192,1371143378025480194,Jackson is a city with an estimated $2B infrastructure problem — the cost of overdue water and sewer overhauls — and a $300M annual budget. https://t.co/8FajtWtu1l (5/10),NBCNews,"New York, NY",4,35,75,4,2021-03-14,-0.4019,3,jackson is a city with an estimated  infrastructure problem the cost of overdue water and sewer overhauls and a  annual budget   ,"New York, NY",40.7127281,-74.0060152
73,398,398,1367828955915558919,"@gregoryleigh11 My aunt used to live in Jackson, and she said they’ve had major water problems for years and years. That article mentioned Jackson is 80% black, and I can’t help but draw parallels to Flint. This is just heinous.",LauraMiers,"New York, NY",1,0,0,0,2021-03-05,-0.0359,3,  my aunt used to live in jackson and she said they ve had major water problems for years and years that article mentioned jackson is  black and i can t help but draw parallels to flint this is just heinous ,"New York, NY",40.7127281,-74.0060152
74,404,404,1367671240694132737,"Nearly 200,000 residents of Jackson, Mississippi have been without drinkable water since mid-February, when a sudden freeze hit the city’s aging water pipes.

“We’re looking at more than a billion dollars worth of problem,” Mayor Lumumba says. https://t.co/ngwmvH1UpR",NBCBLK,"New York, NY",2,32,27,1,2021-03-05,0.2732,3,nearly   residents of jackson mississippi have been without drinkable water since mid february when a sudden freeze hit the city s aging water pipes we re looking at more than a billion dollars worth of problem mayor lumumba says ,"New York, NY",40.7127281,-74.0060152
75,415,415,1367570911579287552,"@MeetThePress @HowardAuthor There were also problems with frozen water pumps that distribute water to the city. But the issue at the heart of everything is money: #Jackson city leaders have been saying for decades that more money is needed to repair the infrastructure here. 
 
(2/2)",MorganRadford,"New York, NY",1,3,15,0,2021-03-04,0.714,3, meetthepress howardauthor there were also problems with frozen water pumps that distribute water to the city but the issue at the heart of everything is money jackson city leaders have been saying for decades that more money is needed to repair the infrastructure here   ,"New York, NY",40.7127281,-74.0060152
76,612,612,1366747781361266689,"The city of Jackson, Mississippi has a water problem. https://t.co/YNd9HU9Gk3 via @CharlesPPierce",esquire,"New York, NY",0,3,8,1,2021-03-02,-0.4019,3,the city of jackson mississippi has a water problem via charlesppierce,"New York, NY",40.7127281,-74.0060152
77,42,42,1371341662136500228,"A month without water: In Jackson, Mississippi, struggling residents fear next outage. https://t.co/RDtIZnWrSt",NBCNews,"New York, NY",12,102,161,7,2021-03-15,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage ,"New York, NY",40.7127281,-74.0060152
78,58,58,1371162291253743630,"Many in Jackson, Mississippi without water a month after weather outage - Axios https://t.co/x1xViNpcAy https://t.co/nqWYflBnNm",droolindog,"New York, NY",0,0,0,0,2021-03-14,0.0,3,many in jackson mississippi without water a month after weather outage axios ,"New York, NY",40.7127281,-74.0060152
79,60,60,1371153839995375621,"Officials hope to begin lifting the boil-water notice by next week, but absent an overhaul of what Jackson Mayor Lumumba has called “peanut brittle”-like infrastructure, and the hundreds of millions of dollars to make it happen, the threat of the next outage looms. (9/10)",NBCNews,"New York, NY",8,16,58,2,2021-03-14,-0.6757,3,officials hope to begin lifting the boil water notice by next week but absent an overhaul of what jackson mayor lumumba has called peanut brittle like infrastructure and the hundreds of millions of dollars to make it happen the threat of the next outage looms   ,"New York, NY",40.7127281,-74.0060152
80,74,74,1371095297334652928,"A month without water: In Jackson, Mississippi, struggling residents fear next outage. https://t.co/3J5UPskGfF",NBCNews,"New York, NY",35,125,169,13,2021-03-14,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage ,"New York, NY",40.7127281,-74.0060152
81,88,88,1370963221394427908,"A month without water: In Jackson, Mississippi, struggling residents fear next outage. https://t.co/ro0lDl5WvB",NBCNews,"New York, NY",28,163,270,17,2021-03-14,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage ,"New York, NY",40.7127281,-74.0060152
82,136,136,1370888204312788992,"@JoeBiden @KamalaHarris How about helping #Americans, #FEMA support instead of staying in your basement! A month without water: In Jackson, Mississippi, struggling residents fear next outage while @POTUS does nothing! #WakeUpBiden https://t.co/8uHYL3mrbg via @nbcnews",AshleySmithersR,"New York, NY",1,2,2,0,2021-03-14,-0.3987,3, joebiden kamalaharris how about helping americans fema support instead of staying in your basement a month without water in jackson mississippi struggling residents fear next outage while potus does nothing wakeupbiden via nbcnews,"New York, NY",40.7127281,-74.0060152
83,140,140,1370867405535186944,"A month without water: In Jackson, Mississippi, struggling residents fear next outage.

Flint Michigan: ""Hold my potable beer.""

https://t.co/Wd1pVngZT1",STweetycat,"New York, NY",1,5,4,0,2021-03-13,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage flint michigan hold my potable beer ,"New York, NY",40.7127281,-74.0060152
84,180,180,1370790662203977729,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/Y7WRlETU1X",JoanGralla,"New York, NY",0,0,0,0,2021-03-13,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage nbc news ,"New York, NY",40.7127281,-74.0060152
85,207,207,1370780631404269572,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News-And the @GOP governor lifts the Covid restrictions and you can’t even wash! https://t.co/8lACYub6gG",ChristinaLesyk,"New York, NY",0,0,0,0,2021-03-13,-0.7424,3,a month without water in jackson mississippi struggling residents fear next outage nbc news and the gop governor lifts the covid restrictions and you can t even wash ,"New York, NY",40.7127281,-74.0060152
86,321,321,1370685482913443845,"A month without water: In Jackson, Mississippi, struggling residents fear next outage

https://t.co/WSYrILeRs6",TalkingAboutTh4,"New York, NY",0,0,0,0,2021-03-13,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage ,"New York, NY",40.7127281,-74.0060152
87,340,340,1367856721029431296,"In Jackson, Mississippi, Kevin Dudley carries his daughter and bottles of water to his apartment after a recent bout of cold weather caused large numbers of water outages, some going into their third week.

📷 Rory Doyle / Reuters https://t.co/Vkvq2m5Ywa",NBCNews,"New York, NY",29,317,567,26,2021-03-05,0.0,3,in jackson mississippi kevin dudley carries his daughter and bottles of water to his apartment after a recent bout of cold weather caused large numbers of water outages some going into their third week rory doyle reuters ,"New York, NY",40.7127281,-74.0060152
88,344,344,1367663301090492416,"Kevin Dudley carries his daughter, Katelyn, and bottles of water to his apartment after a recent bout of cold weather caused large numbers of water outages, some going into their third week, in Jackson, Mississippi. Photo by @rorydoylephoto https://t.co/DagWKfu0rW",corinne_perkins,"New York, NY",1,11,32,0,2021-03-05,0.0,3,kevin dudley carries his daughter katelyn and bottles of water to his apartment after a recent bout of cold weather caused large numbers of water outages some going into their third week in jackson mississippi photo by rorydoylephoto ,"New York, NY",40.7127281,-74.0060152
89,393,393,1363309965667000320,"02-20-2021 Jackson County, KY Power &amp; Water Outages Big Mess https://t.co/n6AiXDUEaF via @YouTube",OnlyWhiteTiger,"New York, NY",0,0,0,0,2021-02-21,-0.3612,2,   jackson county ky power amp water outages big mess via youtube,"New York, NY",40.7127281,-74.0060152
90,398,398,1363254603651907592,"As power and water outages rock the South, among the hard-hit cities is Jackson, Mississippi, where most residents face little to no water pressure. https://t.co/3J0c1Brehv",GMA,"New York, NY",1,18,35,0,2021-02-20,-0.0087,2,as power and water outages rock the south among the hard hit cities is jackson mississippi where most residents face little to no water pressure ,"New York, NY",40.7127281,-74.0060152
91,403,403,1362822766542651393,"As power and water outages rock the South, among the hard-hit cities is Jackson, Mississippi, where most residents face little to no water pressure. https://t.co/A6aCPhS0QV",Nightline,"New York, NY",0,2,4,0,2021-02-19,-0.0087,2,as power and water outages rock the south among the hard hit cities is jackson mississippi where most residents face little to no water pressure ,"New York, NY",40.7127281,-74.0060152
92,404,404,1362816718452719617,"As power and water outages rock the South, among the hard-hit cities is Jackson, Mississippi, where most residents face little to no water pressure. https://t.co/LedMtNrPZO",GMA,"New York, NY",5,5,28,1,2021-02-19,-0.0087,2,as power and water outages rock the south among the hard hit cities is jackson mississippi where most residents face little to no water pressure ,"New York, NY",40.7127281,-74.0060152
93,27,27,1367529928598650887,"With water crisis looming in the background, #Mississippi lifts mask mandate. 

@MSNBC https://t.co/T9wP1MPr8f",MorganRadford,"New York, NY",7,2,18,0,2021-03-04,-0.6808,3,with water crisis looming in the background mississippi lifts mask mandate msnbc ,"New York, NY",40.7127281,-74.0060152
94,28,28,1367323062727811080,"Nearly 200K people in #Mississippi tonight without drinkable water — many without running water for more than 2 WEEKS. 

Thank you to the community of people who worked hard to bring attention to this plight — and to the brave people of #Jackson for sharing your stories. https://t.co/5KHORPEwcY",MorganRadford,"New York, NY",19,155,262,25,2021-03-04,0.8074,3,nearly  people in mississippi tonight without drinkable water many without running water for more than  weeks thank you to the community of people who worked hard to bring attention to this plight and to the brave people of jackson for sharing your stories ,"New York, NY",40.7127281,-74.0060152
95,29,29,1367253118895931392,"The latest on the #Mississippi water crisis coming up on @NBCNightlyNews: nearly 200K residents without drinkable water &amp; thousands with no running water at all. 

Thank you to the kind people who shared their stories, and those like @angiecthomas who elevated their voices. https://t.co/k6amjWdbRx",MorganRadford,"New York, NY",18,74,206,9,2021-03-03,0.5423,3,the latest on the mississippi water crisis coming up on nbcnightlynews nearly  residents without drinkable water amp thousands with no running water at all thank you to the kind people who shared their stories and those like angiecthomas who elevated their voices ,"New York, NY",40.7127281,-74.0060152
96,25,25,1386690153419317258,"Streaming now on @paramountplus, @WesleyLowery reports on the water crisis in Mississippi’s capital, where 80% of residents are Black https://t.co/OzEMZRYTMV https://t.co/ZvzxNIyocu",60Minutes,"New York, NY",0,8,16,0,2021-04-26,-0.6249,4,streaming now on paramountplus wesleylowery reports on the water crisis in mississippi s capital where  of residents are black ,"New York, NY",40.7127281,-74.0060152
