,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Clean Tweet
1738,1290,1290,2021-03-06 18:05:52+00:00,1368261562453041152,"Opinion | Jackson, #Mississippi has a water crisis because our state legislature has a race problem - NBC News https://t.co/PuvPiwDcfq",2011teacher,CA,0,0,0,0,opinion jackson mississippi has a water crisis because our state legislature has a race problem nbc news 
1740,1292,1292,2021-03-06 17:50:59+00:00,1368257819812716552,"Racism caused the water crisis in Jackson, Mississippi as much as the weather did
https://t.co/n5e9ra7LTi",sueludad,,0,0,1,0,racism caused the water crisis in jackson mississippi as much as the weather did 
1744,1296,1296,2021-03-06 17:26:10+00:00,1368251571398643715,"Racism caused the water crisis in Jackson, Mississippi as much as the weather did https://t.co/ytHo5CfKoX",blackoct54,,0,0,0,0,racism caused the water crisis in jackson mississippi as much as the weather did 
1745,1297,1297,2021-03-06 17:25:57+00:00,1368251517342453763,"Jackson, Mississippi has a water crisis because our state legislature has a race problem https://t.co/38TroIk59o",cfirmleader,INTEL-STRATEGIC,0,0,0,0,jackson mississippi has a water crisis because our state legislature has a race problem 
1746,1298,1298,2021-03-06 17:22:58+00:00,1368250766339805191,"Jackson, Mississippi has a water crisis because our state legislature has a race problem https://t.co/fjI7kSmGMI",HowieChamberla1,,0,0,0,0,jackson mississippi has a water crisis because our state legislature has a race problem 
1747,1299,1299,2021-03-06 17:22:32+00:00,1368250656549711875,"Opinion | Jackson, Mississippi has a water crisis because our state legislature has a race problem - NBC News https://t.co/A0vIQhaUbU",TLaceyC,"Amory, MS, USA",0,0,0,0,opinion jackson mississippi has a water crisis because our state legislature has a race problem nbc news 
1748,1300,1300,2021-03-06 17:20:31+00:00,1368250149722546176,"Opinion | Racism caused the water crisis in Jackson, Mississippi as much as the weather did https://t.co/Vw3QoLhGdv",PressNewsAgency,,0,0,0,0,opinion racism caused the water crisis in jackson mississippi as much as the weather did 
1750,1302,1302,2021-03-06 17:07:18+00:00,1368246823475904513,"Opinion | Racism caused the water crisis in Jackson, Mississippi as much as the weather did https://t.co/SFvpVnCTyO via @NBCNewsTHINK",rjoseph7777,Hawaii,0,1,2,0,opinion racism caused the water crisis in jackson mississippi as much as the weather did via nbcnewsthink
1751,1303,1303,2021-03-06 17:06:01+00:00,1368246500472614916,"Racism caused the water crisis in Jackson, Mississippi as much as the weather did https://t.co/CEcOsn6WRe",KGNSnews,"Laredo, Texas",0,0,0,0,racism caused the water crisis in jackson mississippi as much as the weather did 
1752,1304,1304,2021-03-06 17:05:02+00:00,1368246254497529856,"Racism caused the water crisis in Jackson, Mississippi as much as the weather did https://t.co/lSXwn9JtHN",TerrorismStudy,Global,0,0,0,0,racism caused the water crisis in jackson mississippi as much as the weather did 
1754,1306,1306,2021-03-06 16:34:59+00:00,1368238690062000132,"Jackson, Mississippi Water Crisis https://t.co/9ffdUZXAoN",akhickss,Your mind obviously,0,0,0,0,jackson mississippi water crisis 
1756,1308,1308,2021-03-06 15:52:57+00:00,1368228112442490882,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/ZVRwKI20QO",LesIzmoreKC,"Occupied KAW, OSAGE, OČETI. KC",0,0,0,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1763,1315,1315,2021-03-06 09:01:51+00:00,1368124658180972545,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/2cmPn3iE41",Apostleg180,,0,0,0,0,jackson mississippi water crisis brings to light long standing problems in city 
1768,1320,1320,2021-03-06 07:42:33+00:00,1368104702819328001,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/JRkvwTDUxz",Sauflaterre,Earth,0,0,0,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1771,1323,1323,2021-03-06 05:56:15+00:00,1368077947660337154,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/CebSyBW3oC",LactationJrny,Seattle,0,0,1,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1776,1328,1328,2021-03-06 03:13:21+00:00,1368036953124376576,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/SiOZsZqzqs",DLHughleyRadio,,0,9,7,1,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1780,1332,1332,2021-03-06 01:22:33+00:00,1368009071706705922,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/Hj4vulB4dH via @nbcnews",PwrflBlkween,,0,0,0,0,jackson mississippi water crisis brings to light long standing problems in city via nbcnews
1791,1343,1343,2021-03-05 21:49:15+00:00,1367955392966299653,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/lkDuUcRU4u",HarTerry,"Maben, Mississippi",0,0,0,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1792,1344,1344,2021-03-05 21:39:15+00:00,1367952877252132869,"Blklivesmatter: Jackson, Mississippi needs our attention. 3 weeks in a water crisis. Since 80% of residents are Black, government and media don’t care. Help support @lumumbasvision the People’s Advocacy Institute who are working with 30+ rural and state … https://t.co/dpUUlOXwy8",BlackJacksonJR,,0,0,0,0,blklivesmatter jackson mississippi needs our attention  weeks in a water crisis since  of residents are black government and media don t care help support lumumbasvision the people s advocacy institute who are working with  rural and state 
1796,1348,1348,2021-03-05 21:04:29+00:00,1367944126218592257,"Blklivesmatter: Jackson, Mississippi needs our attention. 3 weeks in a water crisis. Since 80% of residents are Black, government and media don’t care. Help support @lumumbasvision the People’s Advocacy Institute who are working with 30+ rural and state … https://t.co/RQbJ2xThGA",WillNotPerish,,0,0,0,0,blklivesmatter jackson mississippi needs our attention  weeks in a water crisis since  of residents are black government and media don t care help support lumumbasvision the people s advocacy institute who are working with  rural and state 
1799,1351,1351,2021-03-05 20:45:27+00:00,1367939335752974346,LIVE: Jackson Public Works director gives update on water crisis https://t.co/eewMlUq7Ty,ciannareevestv,,0,0,0,0,live jackson public works director gives update on water crisis 
1805,1357,1357,2021-03-05 19:08:34+00:00,1367914956629348373,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/CCJIEpaZCT",andrewlavallee,"Brooklyn, NYC",0,0,0,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1815,1367,1367,2021-03-05 16:48:49+00:00,1367879783766450177,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/KxIeCfrJjf via @nbcnews",Meredith_Kinsle,Ontario,1,1,1,0,jackson mississippi water crisis brings to light long standing problems in city via nbcnews
1821,1373,1373,2021-03-05 15:10:32+00:00,1367855052640124934,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/NLy9p7nHc8",_Zeets,"Pallet Town, Kanto",0,8,4,1,as jackson residents suffer during historic water crisis state leaders keep their distance 
1826,1378,1378,2021-03-05 14:26:49+00:00,1367844051278438405,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/KisBd8FuAo",mrspanhead,"California, USA",0,0,0,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1828,1380,1380,2021-03-05 14:14:27+00:00,1367840938136109058,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/jr1El15kQF",MRS_d0t,Mira's World ,0,0,0,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1834,1386,1386,2021-03-05 13:29:49+00:00,1367829707404808198,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/H7udcMZ5lC",KieseLaymon,and them.,7,202,213,11,as jackson residents suffer during historic water crisis state leaders keep their distance 
1836,1388,1388,2021-03-05 13:09:16+00:00,1367824534875877380,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/Ti2TtVjmSQ",tommytatumnews,Washington County Mississippi,0,0,1,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1843,1395,1395,2021-03-05 10:47:37+00:00,1367788887561695233,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/jbkgRlbdVm",RNBCincy,"Cincinnati, OH",0,1,0,0,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1848,1400,1400,2021-03-05 05:15:30+00:00,1367705307917520896,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/VDanqYTyqY",C3_GPT,"Mississippi, USA",0,0,0,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1856,1408,1408,2021-03-05 02:12:28+00:00,1367659245563416576,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/YTuUF7hYaz",dougspeights,THE SOUTH,0,1,1,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1864,1417,1417,2021-03-04 23:51:15+00:00,1367623707041157123,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/uchBM9TCUO",Megawatts55,Mississippi Gulf Coast,1,10,7,1,as jackson residents suffer during historic water crisis state leaders keep their distance 
1865,1418,1418,2021-03-04 23:22:40+00:00,1367616513356697601,"As Jackson residents suffer during historic water crisis, state leaders keep their distance https://t.co/XxzviCIt8s",DonaldP28785881,"Hawthorne, NV",0,0,1,0,as jackson residents suffer during historic water crisis state leaders keep their distance 
1869,1422,1422,2021-03-04 22:27:21+00:00,1367602590498902027,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/QTi59jThtz https://t.co/Vf7VF9SCld",BlackAmericaWeb,"Dallas, TX",1,6,6,0,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1872,1425,1425,2021-03-04 21:08:12+00:00,1367582673988894727,"WATCH LIVE: Jackson Public Works director gives update on water crisis 
https://t.co/0u4tEOEm7O https://t.co/bSyi41M2Ty",16WAPTNews,"Jackson, MS",1,0,0,0,watch live jackson public works director gives update on water crisis 
1875,1428,1428,2021-03-04 21:02:17+00:00,1367581183517855745,LIVE: Jackson Public Works director provides update on water crisis https://t.co/0I0TKoIbFk,ciannareevestv,,0,0,0,0,live jackson public works director provides update on water crisis 
1895,1448,1448,2021-03-04 18:23:34+00:00,1367541241848631299,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/JPXjm59ijO",TribeOG1,,0,0,0,0,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1900,1453,1453,2021-03-04 17:20:02+00:00,1367525254717792256,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/qSGwXLqyJT https://t.co/4OmyORgHFz",dunwoodybarbers,"Atlanta, GA",0,0,0,0,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1901,1454,1454,2021-03-04 17:06:22+00:00,1367521815753588737,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/4HzcwosUxL",TBANNnews,Where News Happens,0,0,0,0,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1905,1458,1458,2021-03-04 16:45:35+00:00,1367516582201618441,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/JdTSBDvPaK https://t.co/y1ICdnTu3p",RadioBlackOn,"Indianapolis, IN",0,1,0,0,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1906,1459,1459,2021-03-04 16:45:32+00:00,1367516573355761665,"The Jackson Water Crisis: Decades Of Disrepair, Disinvestment Frustrate Efforts To Restore Service In Mississippi https://t.co/mJViDAdzaF",rogue_corq,"Путин, забери домой дурака!",0,0,0,0,the jackson water crisis decades of disrepair disinvestment frustrate efforts to restore service in mississippi 
1907,1460,1460,2021-03-04 16:35:03+00:00,1367513931825184777,"Jackson, Mississippi, water crisis brings to light long-standing problems in city

""We can't bathe, we can't cook food, we can't wash dishes, we can't do laundry. It's tremendously difficult,"" one resident said. https://t.co/jLgZW7bnzL @NBCNews",SierraClub,,0,5,10,2,jackson mississippi water crisis brings to light long standing problems in city we can t bathe we can t cook food we can t wash dishes we can t do laundry it s tremendously difficult one resident said nbcnews
